host,rtt,port,server_name,synStart,synEnd,scanEnd,protocol,cipher,resultString,verify_err_no,verify_code,server_version,depth,depth_verbose,error_data
35.247.80.47,,443,lon-dns.bitdefender.net,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.5,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.207,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.85,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
35.176.104.181,,443,dns.tesem.dog,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.208,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.209,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.91,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.86,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.89,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.98,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.210,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.212,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.94,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.92,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.8,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.93,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.214,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.20,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.213,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.217,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.90,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.168,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.96,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.17,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.216,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.179,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.220,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.54,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.18,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.53,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.223,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.102,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.0,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.98,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
41.74.202.54,,443,doh-rnd-za.mimecast.com,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
41.74.202.54,,443,doh.mimecast.com,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.218,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.125.0.26,,443,hk-hkg.doh.sb,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.104,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.55,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.222,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
40.83.112.187,,443,alidns.com,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.171,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.225,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.224,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.100,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.103,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.97,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.177,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.101,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.193,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
35.247.80.47,,443,iow-dns.bitdefender.net,1647539960,1647539960,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.219,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.226,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.215,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.56,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.227,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.57,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.62,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.230,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.64,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.196,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
35.156.129.204,,443,dns.vdl.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.233,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.5,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.66,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.191,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
112.74.0.100,,443,alidns.com,1647539952,1647539952,,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,TIMEOUT,,,,,,dial tcp <nil>->112.74.0.100:443: i/o timeout
23.247.215.195,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.59,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.69,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.236,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.194,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.71,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.23,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.252.224.3,,443,dns.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.61,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.105,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.19,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.243,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.75,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.228,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.199,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.76,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.193,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.244,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.7,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.246,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.83,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.197,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539961,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.24,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.22,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.86,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.201,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.200,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.65,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.1,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.8,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.252.230.153,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.231,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.252.230.153,,443,chromium.dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.252,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.32.79.76,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.234,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.26,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.2,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.20,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.108,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.172,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.94,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.198,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.31,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
35.247.80.47,,443,ore-dns.bitdefender.net,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.209,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.199,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.97,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
44.240.135.40,,443,dnsproxy.vzw.safebr.mcafee.com,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.148,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.34,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.99,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.107,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.10,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
44.241.0.134,,443,dnsproxy.vzw.safebr.mcafee.com,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.182,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.38,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.30.100,,443,dns2.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
35.247.80.47,,443,dns.bitdefender.net,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.94.211.166,,443,dns.novali.date,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.253,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
3.10.141.76,,443,www.cavevapor.duckdns.org,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.44,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.112,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.41,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.211,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.45,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.214.98,,443,lax-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.210,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.30.103,,443,dns2.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.110,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.214,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.74,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.30.106,,443,dns2.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.48,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.91,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.4,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.202,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.237,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.50,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.79.120.233,,443,doh.in.ahadns.net,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.252.245.241,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.19,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.220,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.238,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.240,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.228,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.216,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.200,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.227,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.114.32.90,,443,dns.server.the-systems.eu,1647539961,1647539961,1647539962,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
45.90.28.51,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.73,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.213,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.114.32.22,,443,dns.puhdns.de,1647539961,1647539961,1647539962,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
45.90.28.242,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.226,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
37.120.149.148,,443,dns.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.113,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.30.112,,443,dns2.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.213.48,,443,chi-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.78,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.79,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.229,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.28.245,,443,dns1.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.121,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.119,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
45.90.30.176,,443,dns2.nextdns.io,1647539962,1647539962,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
23.247.215.22,,443,dal-1.edge.nextdns.io,1647539961,1647539961,1647539962,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
